12:10:00.305 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:10:51.011 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:14:20.931 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:14:51.883 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:24:07.863 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:25:46.471 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:33:10.750 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:36:17.559 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:42:30.066 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:43:24.692 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:46:12.498 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:47:26.610 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:51:38.883 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:52:15.366 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:54:12.454 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:55:06.107 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:55:56.483 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:56:56.779 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:57:32.185 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:02:04.455 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:03:25.987 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:04:33.053 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:04:58.895 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
